Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Europe & Central Asia (excluding high income),ECA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.61009995975482,5.36868264683592,5.28301181188488,3.76493092329734,6.43095181273777,7.84539721399274,7.34217345952461,7.67168363183366,6.47151246394658,10.6126883608229,10.2609310558366,9.66184124861551,10.9560274921881,9.65023472167039,8.94507362065999,8.66031778767979,7.23887240764241,7.03211387698112,7.83212273873927,7.77751533168025,8.39539598578933,7.4651281657783,6.85517275026905,5.76776870312716,6.0486019933832,5.61457819854497,5.88801231043759,6.58863814193326,6.17560093515648,6.9714619288791,7.77242131295714,5.69177702996937,5.66310380556075,6.7189366978333,5.36879403391474,4.47296369848956,5.16107536446309,5.44459247586621,4.9711171276715,3.5896828723526,3.86567015606108,3.32660779901611,4.61196952516619,3.83803848371964,2.93380595261374,4.01878384655193,3.06535302063376,3.92646317355857,3.84278885028794,3.85770035017939,2.98393936920904,2.96170860367374,3.68313608585917,4.64001457623219,4.30826061647716,..
Fiji,FJI,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11665440,14810208.6,20721484.6,47197248,54507121.5,59299120.5,63899866.3,120597359.1,103213454.6,141674748.1,216321921.5,276430731.2,302393413.9,332406077.7,314560182.5,335680653.4,339619142.3,364679007.7,370909718.9,316399872,318026329.3,282093980.4,257427622.5,246248945.3,196861157.8,183417026,165771501,158130798.8,168365632.2,231848126.2,194527935.4,181389690.1,211378367.3,258131310.3,263742090.4,302666509.7,373224464.8,397932776.2,689116436.7,1067927268.5,1107442022.4,1135273517.9,1283656604.2,1327112540.4,1433374045.4,1492464435,1401041843,1662594373.7,1628412658.2,1831700627,2047345488.9,2498008201.2,2988044051.5,3347681715.8,3868919895.3,..
Fiji,FJI,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,3.147,6.189,6.4638,8.0789,4.8898,5.9546,7.4779,7.9303,7.2579,10.5339,8.0822,10.8437,12.3466,10.7218,9.1037,7.0866,6.7201,0,6.5317,6.0963,6.6222,2.8961,11.755,6.8927,0,4.5,0,6.5076,2.4764,3,0,0,2.47,0,2.5899,4.8384,6.2839,0,0,0.688,1.0472,6.8774,2,0,0.5,6.4465,1.6252,3.3228,3.0515,3.3756,1.2062,0.5629,1.3679,0.75,0.7987,..
Gabon,GAB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,103822382.2,145538293.9,229636306.8,396230224.3,528014042.9,882643164.9,1234281993,1476400117.3,1512811249.8,1722573959.5,1514020947.9,1135600329.5,1000623472.4,914890557.4,919426012.8,1206162951.1,1943574170.3,2618902681.7,2844956364.8,3350495573.9,3982877605,4222977719.5,3850442852.3,3862504189.7,4173198026.2,4362737008.3,4313553814.7,4282600648,4430828795.7,4006728293.6,3930290528.8,3447234061.4,3517028368.8,3806803406.1,4111417357.2,3982408562,4367730175.2,5131344448.2,2487040013.1,2711428130.7,2914864858.2,3182959184.2,3241048492.7,4822851463.7,4646619425.6,5131574603.4,5386777813.9,6578650826.9,6896066351,7291337257.7,7729911668.2,7833664602.7,7990531656.9,7576008899,6816627454.3,..
Gabon,GAB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,5.0674,7.5309,5.4054,7.9576,6.8953,8.4502,7.7638,8.3054,9.613,10.8313,11.1673,9.0043,8.9796,9.5326,9.733,10.2019,8.6399,8.3716,7.888,7.2771,7.8731,5.2193,8.1056,8.1811,5.5339,4.684,6.1572,5.9824,4.7253,3.4381,0,3.6918,4.2084,0,3.2787,1.9234,2.6624,6.5785,2.5826,3.1097,2.1409,2.8947,1.7249,4.4036,2.2131,4.8354,1.8986,1.4678,1.9777,0.9992,5.5538,6.7298,1.7068,6.8048,4.7182,..
"Gambia, The",GMB,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5076000,5479788.1,7363300.6,8860001.6,12224401.5,13415000,15427601.5,38015802.8,49814426.7,81190316.2,136794649.3,176028514.2,207092702.7,211728665.6,230291916.7,245076853.8,270132607.5,326670313.3,325153968.4,337733390.8,369107805.3,383161876.9,403393643.3,425974575.1,422977251.4,426068749.7,451989840.9,424645554.3,459520620.6,471742641.4,490135711.9,494508599.3,583775769.6,643381438.2,679691270.3,661826687.4,709322151.4,690822190.6,391243687.5,531073521.2,543809679.3,515906627,565576213.2,582880967.8,558419261.5,586005734.1,623076239.2,754615476.1,777981034.3,851796355.9,964018162.5,1112738213.7,1179606116.4,1324832841.6,1642671191.3,..
"Gambia, The",GMB,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,0.7395,0,0.75,0,0.5978,0.2543,1.9964,1.7818,1.0784,6.2034,3.8514,3.0944,6.2563,4.9214,0.8224,7.0683,0.75,0.6705,1.5721,0.9194,0.8414,1.9555,0.7936,0.75,0.7928,3.4743,0.3725,0.7804,1.2091,1.378,1.6827,1.0698,1.8349,2,1.1022,2.7972,0.1162,3.3217,1.9064,1.3045,1.2812,0.7422,1.1154,0.9978,1.4425,1.4049,0.6418,1.2071,1.1563,0.7798,0.6883,1.4956,0.4341,0.7437,0.2341,..
Georgia,GEO,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79312483,558986470.1,1450018420.1,1240357909,1361321590.8,1465764166.6,1648137048.9,1851041690.9,1825515848.6,1909485070.3,2034422947.1,2148630818.2,2316620171.1,2156209501,2573385096.3,2986949884.4,7721515061.9,8672797229.9,8790390910.4,11781288103.3,13517007945,13611150110.6,14102343179.6,14360492981.4,15830998022.1,16003229315.4,17111996250.1,18749078511.8,20083506516.9,21992748362.6,23319530472.2,24123230482,25163122115.7,..
Georgia,GEO,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1003,3.9797,4.019,1.484,3.1962,0.9228,4.0697,0.774,1.1464,0.7254,0.75,0.7499,2.6111,1.7639,2.1798,0.75,5.1115,0.9953,4.1271,4.4601,4.5728,0.9981,0.9014,1.787,1.8379,0.9666,0.3839,0.4969,0.6427,2.313,1.0631,3.7142,2.5078,..
Ghana,GHA,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,572138164.6,542386913.4,601807880.4,756428483.1,730055396.5,720589134.4,710690900.3,1066624519.4,1278646090.2,1281964511.1,1398364945.5,1538834501.5,1484226949.7,1666180356,1963074302.9,2256468113.8,2766891477.4,3313222736.3,3131102815.6,3402456463.2,3880932790.8,4380166480.7,4508061699,4886542112,5469152460.4,5935777124.3,6442990348.8,6347327632.8,6969089358.3,7103705178.5,6743341663.2,6860995876.9,7640294825.3,8301000837.7,7243731089.5,8091993817.5,6059739098.4,8311291215.1,10058853977.2,12962573037,17984659771.3,21317880741.9,23151628039.4,28508533533.3,28517251145.9,31306595150.8,34860777089.7,33725981614.6,35100516069.1,32685329069.8,40295305085.6,46584318739.8,43607006146.1,41700706280.4,37414621429.7,..
Ghana,GHA,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,2.018,2.2263,0.1484,0.7289,2.123,4.3123,3.6731,3.8171,3.8936,4.8374,1.4384,4.0122,5.1409,2.0354,2.4847,3.395,4.4344,2.8985,1.2009,3.286,3.0104,3.1062,1.8362,3.1053,4.1694,3.256,2.9364,2.5154,3.9992,3.519,3.6767,1.5751,1.7543,1.0786,1.0909,1.0802,2.0959,3.1339,2.2933,1.5255,1.4253,1.6565,1.9475,6.0346,6.2744,6.3499,4.8828,2.1208,5.9702,5.9147,4.3014,4.6292,3.2298,1.8397,1.6292,..
Grenada,GRD,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,16048000,9107715.9,8931619.7,8980951.9,9274607.5,10525917,10642862.4,14396012.2,19119750.3,22361284.9,21536329.9,34017737,45419806.9,58501940.7,55598855.3,59764950.9,65312669.5,80338248,90751128.9,91648351.6,112883317,124502215.7,117298720.7,149341231.6,130260020.6,128146012.9,140689393.7,116640568,172158149.2,137900702.4,199420878.4,235652510.6,372086143.1,369076336.6,429599096.4,362225849.5,452574948.4,487671808.2,538874448.7,556610998.4,560589966.8,532314611.8,589266059.8,586857002.2,638459103.3,602313099.1,623422784.3,563166097.2,580171366.3,548133057.5,834201747.6,898682923.2,853727574.6,881513363.5,863278627.6,..
Grenada,GRD,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,7.4173,6.5,0,4,0.1691,3.0172,4,0.5,5.6202,0,1.6201,4.1215,10.1778,5.2659,1.972,1.1165,4.936,1.4453,2.5454,5.1262,4.5958,1.1082,2.9337,3.9281,4.5948,2.6124,4.2808,4.9064,4.373,6.9,4.5005,1.9399,3.3804,3.6235,4.193,2.7756,2.5587,3.0626,2.6395,2.6099,3.1063,1.3397,2.8455,2.3429,0.5414,1.4047,0.6249,2.8103,0.7804,0.75,0.7932,2.3215,0.8266,1.6003,0.75,..
Guatemala,GTM,World,WLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,192905000,219103000,234065000,280352000,325354000,396868000,465475440,744635179.9,909888330.4,1142203893.7,1269754662.5,1368802607.7,1654445085.8,1925687830.4,2486022261.1,2787414340.4,2915605759.5,2891484672.5,2707894026.9,2701287648.9,2911024152,2867141152,2822946041.7,2945010418.7,3162188947.6,3335545326.7,3414092731.3,3513160298.8,3691416630.7,3873237129.5,3948027445.6,4381821175.1,4527094223.8,5157578025.6,8094354233.7,9506426234.1,10946171835,12678187392.3,13823078747.7,14824423718,15043073564.1,16281345423.5,15367094881.6,17484024750.5,19511836131.6,20378217942.1,21129829604.4,23264893723.8,24274929980.6,24596433139.3,24357414712.1,26313444120.1,25269486615.2,25662103251.6,27058876458.5,..
Guatemala,GTM,World,WLD,Average interest on new external debt commitments (%),DT.INR.DPPG,4.9793,5.3039,7.8057,3.6354,4.0839,5.9513,4.9658,6.5329,5.8205,5.6113,7.8793,8.3309,6.5664,8.3219,9.0968,7.9424,5.4943,3.796,6.8077,8.3151,5.6814,3.6203,7.3012,4.9167,5.7306,4.1833,6.0645,7.2959,6.2785,6.4431,7.1796,8.7439,4.4683,8.0585,7.3485,5.3708,5.6008,5.8501,4.3264,1.6359,3.7113,3.0719,0.2435,0.4426,4.4899,0.7823,0.0931,4.375,3.614,5.4839,4.1761,4.175,3.3167,6.7624,6.452,..
